chr1	151854812	151855812	0	3.359572115710065
chr1	41390965	41391965	1	4.3078627065754445
chr1	239289913	239290913	2	2.263276989794481
chr1	183312721	183313721	3	1.5893771219221544
chr1	164236490	164237490	4	4.346853345804753
chr1	62500347	62501347	5	2.7552646273069867
chr1	204396592	204397592	6	7.728946155615471
chr1	155136784	155137784	7	3.770368063329956
chr1	234952964	234953964	8	4.9770022615865
chr1	107634119	107635119	9	1.8539492555264785
chr1	40034749	40035749	10	5.62964677822666
chr1	161041103	161042103	11	3.7547776442817438
chr1	150792456	150793456	12	7.825261191940176
chr1	10932643	10933643	13	3.0112738828433496
chr1	32014816	32015816	14	3.1245027563936496
chr1	156070707	156071707	15	2.7267943590737245
chr1	172253037	172254037	16	2.9109297778693777
chr1	43867637	43868637	17	2.5585814467862775
chr1	24381432	24382432	18	1.8275978008515514
chr1	54905174	54906174	19	1.6745913284885863
chr1	78233529	78234529	20	1.3519516716305746
chr1	188851232	188852232	21	0.8521091506079318
chr1	146999684	147000684	22	6.634108536819138
chr1	46834505	46835505	23	1.7515252769417926
chr1	240722535	240723535	24	5.603419928908643
chr1	238301838	238302838	25	4.623264277595943
chr1	225908523	225909523	26	1.0825336623445438
chr1	153642903	153643903	27	2.618807628205685
chr1	16213756	16214756	28	2.287953839813436
chr1	59512865	59513865	29	0.9200183038023195
chr1	68349342	68350342	30	1.405429073243017
chr1	180521305	180522305	31	1.7755816140806708
chr1	111166123	111167123	32	1.1365868218790736
chr1	56196347	56197347	33	1.2955474027628837
chr1	160138840	160139840	34	0.8173001613517042
chr1	246018233	246019233	35	1.2516751168047462
chr2	81973199	81974199	36	0.9260744724827255
chr2	185795046	185796046	37	2.2736433171625032
chr2	60807890	60808890	38	1.6641703124705527
chr2	116066099	116067099	39	4.996803761992118
chr2	51228699	51229699	40	3.57673044832395
chr2	195908839	195909839	41	6.279584789698769
chr2	34936928	34937928	42	5.465327014783751
chr2	114080985	114081985	43	7.737840573692388
chr2	173759173	173760173	44	3.6239186817805655
chr2	121769954	121770954	45	2.644710418715896
chr2	159492841	159493841	46	3.885563401724794
chr2	28842483	28843483	47	4.824603680325832
chr2	103366901	103367901	48	4.007186910732994
chr2	178076109	178077109	49	4.182329439636147
chr2	191835377	191836377	50	2.9798567690130566
chr2	43275109	43276109	51	3.8846798139026784
chr2	77765309	77766309	52	1.810013120783439
chr2	85516244	85517244	53	4.722589127988147
chr2	67265413	67266413	54	3.1448598347085213
chr2	125355638	125356638	55	2.119315112616201
chr2	140800350	140801350	56	3.163935301526051
chr2	5257879	5258879	57	2.665630173636045
chr2	236518984	236519984	58	2.359975084758401
chr2	117798690	117799690	59	2.190998432116154
chr2	204724794	204725794	60	1.9834643981639826
chr2	219403470	219404470	61	2.001234968955633
chr2	69975211	69976211	62	2.486078719796941
chr2	136656297	136657297	63	1.9998724005645012
chr2	162387604	162388604	64	0.911810636031341
chr2	142319811	142320811	65	7.271731177151371
chr2	20379724	20380724	66	2.2543666475145665
chr2	153131780	153132780	67	2.4540536384231935
chr2	134807359	134808359	68	2.3155941234618407
chr2	213605460	213606460	69	1.7429016005773632
chr2	206592931	206593931	70	1.305851292912067
chr2	198087188	198088188	71	1.4241619635380263
chr2	62761084	62762084	72	4.875546337260097
chr2	189526275	189527275	73	0.8711549882596084
chr2	82611158	82612158	74	4.36227136870227
chr2	142927376	142928376	75	2.1032804756322454
chr2	46550739	46551739	76	1.9889785903591446
chr2	53334979	53335979	77	0.9659245602275754
chr2	79699379	79700379	78	1.5623719718841793
chr2	56941867	56942867	79	2.185720734331905
chr2	208568471	208569471	80	1.671623616600233
chr2	49563413	49564413	81	4.359927344371344
chr2	169059488	169060488	82	0.8822687897192601
chr2	57607074	57608074	83	0.21748048828311334
chr2	169259615	169260615	84	0.5315708963373835
chr2	180193339	180194339	85	0.6107219241499364
chr2	51440117	51441117	86	2.0628776017020867
chr3	172257673	172258673	87	11.188098143844218
chr3	189478542	189479542	88	11.873406036532268
chr3	168783071	168784071	89	11.881483818759824
chr3	181399062	181400062	90	4.796718764638946
chr3	66701959	66702959	91	5.589971597183572
chr3	13701682	13702682	92	4.581104569160559
chr3	149803764	149804764	93	1.6030505829868025
chr3	32323311	32324311	94	4.285764605264882
chr3	111550661	111551661	95	1.5264175379001919
chr3	165797069	165798069	96	3.232538549556928
chr3	9378553	9379553	97	4.016496269197213
chr3	169581725	169582725	98	5.42304508933315
chr3	69198561	69199561	99	3.613467455993702
chr3	107693639	107694639	100	3.64936231644865
chr3	61278684	61279684	101	5.044483592826476
chr3	59661316	59662316	102	2.1868507015484235
chr3	177160845	177161845	103	3.3598520459317323
chr3	82490993	82491993	104	2.726357647216939
chr3	174111666	174112666	105	2.5470565509675875
chr3	39280305	39281305	106	2.663391608291015
chr3	64287023	64288023	107	2.3410517826559682
chr3	53215983	53216983	108	2.3606636320249375
chr3	145404549	145405549	109	5.60314240639197
chr3	100390883	100391883	110	4.07130828128908
chr3	116025139	116026139	111	1.6655822032084526
chr3	4858995	4859995	112	4.650702522939375
chr3	72999862	73000862	113	1.327871871348346
chr3	187718756	187719756	114	5.423885293154005
chr3	152812412	152813412	115	1.1456245724184466
chr3	138577033	138578033	116	2.4792671578602707
chr3	182516232	182517232	117	3.8358178014751028
chr3	118125791	118126791	118	2.124378485970552
chr3	76562277	76563277	119	1.964415442690062
chr3	191585186	191586186	120	5.316313450268167
chr3	109994883	109995883	121	0.6603856164303583
chr3	113749950	113750950	122	1.5305596163485817
chr3	124895723	124896723	123	1.9041124281934354
chr3	12541620	12542620	124	1.6081971979274619
chr3	24770272	24771272	125	1.0972312217680704
chr3	501837	502837	126	2.162639750849153
chr3	184578066	184579066	127	3.8835986201888644
chr3	175109883	175110883	128	0.6371261102805234
chr3	15481076	15482076	129	1.6213478167084197
chr3	115303936	115304936	130	0.9887891839691769
chr3	7592857	7593857	131	3.373582448372038
chr3	5616570	5617570	132	0.6905373554941768
chr4	57474162	57475162	133	13.893145191053938
chr4	74726621	74727621	134	3.352066953222001
chr4	144333320	144334320	135	9.247613470298527
chr4	30541945	30542945	136	1.9351990439500624
chr4	10263370	10264370	137	9.587855274678168
chr4	65934489	65935489	138	4.099642750984213
chr4	1778608	1779608	139	11.661372306348815
chr4	90973541	90974541	140	5.494127422656808
chr4	60906659	60907659	141	1.8222907573546496
chr4	38259765	38260765	142	2.8254934079141787
chr4	19421776	19422776	143	1.4487494107194352
chr4	110584833	110585833	144	1.9969548935187076
chr4	169787442	169788442	145	3.9706281911521826
chr4	70862699	70863699	146	3.674375597664576
chr4	77370485	77371485	147	4.357329533034272
chr4	33618895	33619895	148	4.704149461335701
chr4	43405042	43406042	149	6.356071622375605
chr4	12091500	12092500	150	2.391743382389208
chr4	120040080	120041080	151	4.0791378761712505
chr4	74124242	74125242	152	6.563331864181324
chr4	154036332	154037332	153	2.597807754901489
chr4	58668000	58669000	154	1.8858981670009787
chr4	25571321	25572321	155	6.0880650333104525
chr4	16146041	16147041	156	2.2216249940756745
chr4	182634867	182635867	157	2.728811507171879
chr4	62860094	62861094	158	1.3486316877284787
chr4	6886061	6887061	159	2.1084486118238135
chr4	143034138	143035138	160	2.4495961271534115
chr4	87977001	87978001	161	1.6676604789274765
chr4	78183624	78184624	162	7.7297521835220655
chr4	95584993	95585993	163	1.9342498198487796
chr4	117529049	117530049	164	0.3223956294961588
chr4	150319067	150320067	165	0.5975891802480741
chr4	72190178	72191178	166	2.5561930366969525
chr4	183728443	183729443	167	2.2958929127332097
chr4	13778556	13779556	168	1.6821089887231089
chr4	180411583	180412583	169	0.36744500857343504
chr4	61514312	61515312	170	3.910620104950815
chr4	64978104	64979104	171	0.8037723411183648
chr4	118429303	118430303	172	0.40676973622348184
chr4	117136825	117137825	173	0.8686246376193938
chr4	92590111	92591111	174	1.9714170443040562
chr4	59035328	59036328	175	0.9440180369333725
chr5	22320229	22321229	176	7.038861140997683
chr5	2781521	2782521	177	15.916001337125495
chr5	39556989	39557989	178	5.4027039948180136
chr5	165240736	165241736	179	1.6605084078350358
chr5	13872750	13873750	180	4.29331935388398
chr5	27719759	27720759	181	8.000694885767322
chr5	149122356	149123356	182	3.730305622247954
chr5	4090143	4091143	183	6.309348077482434
chr5	36397313	36398313	184	7.074483827550642
chr5	55794658	55795658	185	5.157446196944496
chr5	58197010	58198010	186	2.843136524469944
chr5	166662112	166663112	187	7.013719248716058
chr5	139219442	139220442	188	3.0722172033053092
chr5	19959219	19960219	189	3.0553030479302863
chr5	176650188	176651188	190	3.3516289909619976
chr5	112149672	112150672	191	1.8084007134847244
chr5	10296484	10297484	192	2.306103074292629
chr5	62932488	62933488	193	1.8982847748678033
chr5	32294897	32295897	194	2.2824317491169737
chr5	97783384	97784384	195	1.3215349672141228
chr5	59742326	59743326	196	1.928183959747814
chr5	41570249	41571249	197	2.847202506773937
chr5	127164587	127165587	198	1.8873435920298285
chr5	16496247	16497247	199	1.5128422119873939
chr5	8567889	8568889	200	1.2748338694711019
chr5	24390344	24391344	201	3.0496473313077255
chr5	73928486	73929486	202	1.7023631054697492
chr5	170247543	170248543	203	2.7004339210599597
chr5	12121235	12122235	204	1.0805735623351598
chr5	123538937	123539937	205	1.6319738042665228
chr5	125563035	125564035	206	0.7939171703397826
chr5	154586236	154587236	207	1.6920130892662164
chr5	29548757	29549757	208	2.9186265229171124
chr5	106660582	106661582	209	1.1064102706475571
chr5	143853810	143854810	210	0.27301166939660815
chr5	9590765	9591765	211	0.11213736754053262
chr5	161643555	161644555	212	0.7019750375532411
chr5	1183715	1184715	213	6.021831520520602
chr5	389561	390561	214	2.799165206905778
chr6	43845480	43846480	215	8.043776007730497
chr6	19367545	19368545	216	5.886101220244074
chr6	137818534	137819534	217	3.5548212617384367
chr6	52802454	52803454	218	1.624938879613553
chr6	128887121	128888121	219	2.4886288412782895
chr6	68330572	68331572	220	6.966316760160725
chr6	7164449	7165449	221	6.445824388066634
chr6	152021279	152022279	222	5.236529813020001
chr6	122984675	122985675	223	2.0360371162923614
chr6	30973163	30974163	224	4.789912203951451
chr6	107217480	107218480	225	5.578824657337486
chr6	46918032	46919032	226	7.675082668974608
chr6	21528613	21529613	227	4.031763564458143
chr6	94203605	94204605	228	0.4222237469451184
chr6	41985807	41986807	229	4.003131632322793
chr6	11344765	11345765	230	4.193828953383764
chr6	79080801	79081801	231	1.910012856163477
chr6	37448168	37449168	232	3.834627464550044
chr6	131317513	131318513	233	1.8461751630304915
chr6	31712158	31713158	234	2.977169444702019
chr6	49007641	49008641	235	3.399187626765588
chr6	18518530	18519530	236	2.7425229378728067
chr6	70290092	70291092	237	1.6742470028750267
chr6	158843557	158844557	238	1.0192715045384397
chr6	54141715	54142715	239	2.8552194504745474
chr6	25279305	25280305	240	1.4172665252400634
chr6	32835280	32836280	241	1.528534257651889
chr6	99654057	99655057	242	0.6279236207974572
chr6	28534341	28535341	243	0.6624023898862389
chr6	125510810	125511810	244	1.1712764503610134
chr6	91138929	91139929	245	1.3455943462219313
chr6	40082010	40083010	246	1.5164182838762434
chr6	82222225	82223225	247	0.6302327753243857
chr6	72191671	72192671	248	2.0881211282811827
