chrom	start	end	name	score
chr1	151282142	151401185	28	0.02443644760736251
chr1	153746271	153865314	29	0.002566642565728722
chr1	155258846	155383080	31	0.0013309700700161115
chr1	156085499	156204543	32	0.00116185496540131
chr1	160085162	160204205	33	0.006571266549514657
chr1	169153675	169272718	36	0.003230763928535028
chr1	172187888	172306931	37	0.00687571449183966
chr1	202869279	202988322	41	0.0017080011128484146
chr1	204397458	204516501	42	0.005431855269382847
chr1	225636499	225755542	43	0.0033412564575388292
chr1	234656732	234775775	44	0.01707958722569465
chr1	244365314	244484357	46	0.0015373451913339132
chr10	5086277	5205550	326	0.007350796439159363
chr10	8952172	9071215	327	0.007602956852866266
chr10	11800361	11919404	328	0.004800608250191941
chr10	59933360	60052403	337	8.399274214225584e-06
chr10	63832520	63951563	339	1.3076572076155695e-05
chr10	72228549	72347593	341	5.2500264832882846e-05
chr10	74945633	75064677	343	9.814380040394114e-05
chr10	75355334	75474377	344	7.881030009014201e-05
chr10	77574522	77693566	347	2.7487296544565297e-05
chr10	79044249	79163293	348	2.7268846642680656e-05
chr10	81713553	81832597	349	3.0579459720595494e-05
chr10	121317551	121436594	353	7.047424254105844e-06
chr10	124710599	124829642	354	3.6279587353527126e-05
chr11	62433006	62552050	362	0.0007420351219638064
chr11	66685511	66804554	367	0.0006329592439698055
chr11	67368137	67487180	368	0.0004098597117640035
chr11	69155543	69274587	370	0.0009487006560058083
chr11	69597710	69716754	371	0.006545751615047657
chr11	70433449	70552493	372	0.002425381679647821
chr11	71369432	71488476	374	0.0009118920771875079
chr11	73027923	73146967	376	0.0001726272874633015
chr11	74369433	74488477	377	0.0011756149439831102
chr11	78034996	78154039	379	0.00230687182059952
chr11	79467049	79586093	381	0.0015792209867728137
chr11	82523314	82642357	384	0.00020564832103760178
chr11	89114424	89233467	387	0.0004668599966316041
chr11	101410918	101529962	388	0.0015566368314600134
chr11	102555660	102674704	389	0.0003992350020504035
chr11	118537763	118656812	390	0.00031886050853660277
chr12	520262	639306	392	0.0035937329042442312
chr12	3831312	3950356	394	0.000464703217282704
chr12	6483312	6602356	395	0.0005273410548830046
chr12	11921039	12040082	396	0.0012300471079182106
chr12	21225138	21344181	399	0.013295919998337815
chr12	25027192	25146235	401	0.014855762937049828
chr12	26084300	26203344	403	0.0113762772732392
chr13	24296253	24416042	421	0.002920926033924025
chr13	27753572	27872615	422	0.006342109923072254
chr13	30365547	30484590	423	0.014576850089397627
chr13	73253179	73372222	428	0.013309247108083315
chr13	91108224	91227268	430	0.0024804526107051216
chr13	95272224	95391268	433	0.00228688559916742
chr13	113340191	113459234	435	0.0010873500176859093
chr15	52160565	52279608	462	0.00236187707646842
chr15	63420686	63539729	465	0.0005687316987908049
chr15	71408139	71527183	467	0.0012084519564605103
chr15	72380048	72499091	469	0.002644185328927123
chr15	86775490	86894534	471	0.00011357891009680098
chr15	90229639	90348682	472	0.0035286000670072303
chr15	92692834	92811877	473	0.003620330606022131
chr16	2539702	2658745	474	0.00022236178850930193
chr16	4316363	4435406	476	0.000228412581194902
chr16	5088584	5207627	477	0.00022808261437210197
chr16	7266477	7385521	479	4.62479468910036e-05
chr16	11502943	11621986	480	0.0017803765949940154
chr16	19162804	19281847	482	0.000577589934844905
chr16	24525157	24644201	484	0.0011149671690826098
chr16	28626954	28745997	485	0.0010363798298945088
chr17	33399479	33518522	500	0.001383346459577912
chr17	34475330	34594374	501	0.002083922736640218
chr17	37769269	37888662	502	0.004692495987922541
chr17	39615001	39734044	503	0.04971326149766273
chr17	48376177	48495220	509	0.0031369220276128273
chr17	50651117	50770161	510	0.0027413211780479237
chr17	52471832	52590875	511	0.002875875268243225
chr17	60574077	60693120	515	0.008541869597548974
chr17	67729348	67848392	518	0.006023320571634852
chr17	75460397	75579441	520	0.002840540572165925
chr17	79850095	79969138	521	0.0006252109296519054
chr17	81542359	81661398	522	0.002062014623841718
chr18	3290527	3409570	524	0.022604804699295395
chr18	7387797	7506840	527	0.012865101621185511
chr18	9959464	10078507	530	0.007631476877110066
chr19	33288455	33407499	546	0.019949904282440773
chr19	35610959	35730003	548	0.004284993032506337
chr19	39001205	39120248	550	0.0071689520832845625
chr19	39565838	39684882	551	0.002209264437528419
chr19	44747880	44866923	553	0.00573594523096835
chr2	5057844	5176887	50	0.0017704541406483153
chr2	20081304	20200347	53	0.0004914760971501043
chr2	22111047	22230090	54	0.0015231733686570132
chr2	28626201	28745245	56	0.0030321626929995264
chr2	42144881	42263924	57	0.0006338043474128055
chr2	47053339	47172383	61	0.0005024484464796043
chr2	56665377	56784421	63	0.0010476881634059092
chr2	60888140	61007183	64	0.00462640525955844
chr2	64557344	64676388	66	0.0008444033736742072
chr2	66892576	67011619	67	0.000693391525129706
chr2	85288359	85407402	71	0.0009394925277553081
chr2	103368020	103487064	73	0.0005593023460678049
chr2	113093637	113212681	75	2.282173047187764e-06
chr2	113517895	113636939	76	5.385410251814367e-05
chr2	115753799	115872842	77	0.0018220238139046159
chr2	124278901	124397945	78	0.0008375104416436073
chr2	133788437	133907480	80	0.00019205633331860166
chr2	152159050	152278093	88	7.023625526152514e-05
chr2	158759966	158879010	90	7.280081003904366e-05
chr2	159908801	160027845	92	0.0003584849108185031
chr2	177077664	177196707	93	0.0008038308145522069
chr2	190766978	190886021	96	0.0008471459368090074
chr2	196365849	196484893	98	0.0005343286620029047
chr2	200558635	200677679	99	0.00011039423434110097
chr2	204371844	204490888	100	1.088246407218175e-05
chr20	35442774	35561859	557	0.007860947826766667
chr20	45257565	45376610	559	0.0072374767110872625
chr20	47179830	47298778	560	0.017476056401956853
chr20	50145126	50264169	561	0.01375450895725462
chr20	51797430	51916473	562	0.0009511668474887083
chr20	53817351	53936394	563	0.04432637712205118
chr20	62329422	62448466	565	0.025520041630892124
chr3	102059982	102179025	129	0.0035624589843660306
chr3	107829631	107948675	130	0.0016631011241729143
chr3	110815839	110934883	131	0.002562365287487722
chr3	115564047	115683091	134	0.0011676081715137102
chr3	124942298	125061342	138	0.0007332157593758064
chr3	138759799	138878842	140	0.0014634611752242126
chr3	149290691	149409735	141	0.005221295366544445
chr3	166884117	167003161	144	0.006271031357310355
chr3	169026457	169145501	145	0.0033112978439965284
chr3	169273456	169392499	146	0.0035256513968511304
chr3	170218642	170337685	148	0.011727856383601602
chr3	172437184	172556227	149	0.004051152405325635
chr3	175836282	175955325	152	0.0012054668340101104
chr3	177519436	177638479	153	0.0024652299586162213
chr3	181658823	181777867	154	0.0024107206100264207
chr3	182694140	182813183	155	0.002532771670515522
chr3	189904198	190023241	157	0.0029654189024090256
chr3	193818928	193937971	158	0.00040960228294560354
chr5	1163671	1282714	192	0.009672912345905284
chr5	8067367	8186410	195	0.004000685975109134
chr5	10132366	10251410	196	0.005902490083197251
chr5	13216566	13335609	197	0.0014397806948167123
chr5	14235533	14354577	198	0.005920169970443351
chr5	16483530	16602573	199	0.006155433458025753
chr5	22211817	22330861	200	0.013989201306195522
chr5	27328371	27447415	202	0.0015230695392147132
chr5	28484680	28603723	203	0.009068069685535078
chr5	32356525	32475568	206	0.004683088689438741
chr5	36339040	36458083	207	0.02677240019478343
chr5	36613249	36732292	208	0.006359746884840254
chr5	38665839	38784883	209	0.0029553197488364257
chr6	6724413	6843456	227	0.0006989324187346061
chr6	11343732	11462775	228	0.0005374713288063046
chr6	13439729	13558772	229	0.00026956733122710235
chr6	18430926	18549969	230	0.0014168031896158123
chr6	19377258	19496302	231	0.00118550732956761
chr6	21786291	21905334	233	0.0008524842718997074
chr6	31543755	31662798	235	0.003871070648560233
chr6	37215542	37334585	236	0.0010657110299892093
chr6	41910409	42029452	238	0.005895065622288651
chr6	43854071	43973114	239	0.0048502218178345415
chr6	46964741	47083786	240	0.005926664589753051
chr6	52438957	52558000	241	0.004157333467601736
chr7	8512848	8631892	252	0.017991983488812657
chr7	17312854	17431898	254	0.009653014204985082
chr7	23128859	23247903	255	0.009356109087555282
chr7	47736880	47855924	258	0.006033530872179052
chr7	69739492	69858536	260	0.0005306418284629046
chr7	92379164	92498208	265	0.0030584007294965263
chr7	99985969	100105012	266	0.0019108318814570165
chr7	104730987	104850030	268	0.00016648403776030142
chr7	117624424	117743468	270	0.0005970510098993053
chr7	151497171	151616214	276	4.208735774541214e-05
chr8	54383296	54502339	291	0.003807745603567233
chr8	100331626	100450669	293	0.02404870740042681
chr8	101048273	101167316	294	0.026891147005479933
chr8	119965349	120084394	295	0.020217779757030974
chr8	127481279	127600322	296	0.09830084799773685
chr8	128344590	128463634	298	0.021219741630097384
chr8	140879342	140998385	301	0.015417614217832734
chr9	127814133	127933176	324	0.013435472161074217
chr9	129388716	129507759	325	0.008393154552036673
