chr1	109648572	109656479	ENSG00000179902	0.07858168005225916
chr1	109632424	109639556	ENSG00000215717	0.07858168005225916
chr3	52435028	52444366	ENSG00000163930	0.07859316567763691
chr3	52444672	52457657	ENSG00000010318	0.07859316567763691
chr1	109605107	109618624	ENSG00000197780	0.07862354403097242
chr3	53880606	53899827	ENSG00000056736	0.07862398623241428
chr3	51433297	51534010	ENSG00000145041	0.07862594474129618
chr3	51422477	51426828	ENSG00000145050	0.07862846666670201
chr3	51428730	51435330	ENSG00000179837	0.07862846666670201
chr6	86318052	86353510	ENSG00000135316	0.07865735529072129
chr1	109472129	109506111	ENSG00000121940	0.07866653259790655
chr6	86267695	86324952	ENSG00000271793	0.07867730392987445
chr1	109417971	109477167	ENSG00000121957	0.0786874332485438
chr3	52579367	52719933	ENSG00000163939	0.0787107443289021
chr3	56761445	57113357	ENSG00000163947	0.07871463175230578
chr3	56591188	56655846	ENSG00000180376	0.07872058062379497
chr6	86215213	86303874	ENSG00000135317	0.0787252066384985
chr3	57094468	57109460	ENSG00000186451	0.07875352531989462
chr6	87862550	87973914	ENSG00000188994	0.07876321939333222
chr1	109512835	109584850	ENSG00000085433	0.07876328319740265
chr1	109358519	109506106	ENSG00000162641	0.07876423670621994
chr3	52728504	52740048	ENSG00000016864	0.07880424941810357
chr3	52738970	52742182	ENSG00000114902	0.07880424941810357
chr3	52715171	52728508	ENSG00000163938	0.07880424941810357
chr12	56864735	56882198	ENSG00000135423	0.07884448850310773
chr12	56862300	56864763	ENSG00000176422	0.07884448850310773
chr3	52744799	52804965	ENSG00000114904	0.07886956453443847
chr12	56915712	56984745	ENSG00000076067	0.07889199746959188
chr3	53003134	53133469	ENSG00000272305	0.07889643022601894
chr12	52979372	52995322	ENSG00000170486	0.07890282317770807
chr12	53001353	53012343	ENSG00000186049	0.07890282317770807
chr3	52846990	52865495	ENSG00000055955	0.0789111028669821
chr3	52828783	52843025	ENSG00000162267	0.0789111028669821
chr3	52811602	52826078	ENSG00000055957	0.0789111028669821
chr3	52847297	52869745	ENSG00000243696	0.07891405132644028
chr12	52959565	52967609	ENSG00000170484	0.07892089820078985
chr3	52867129	52869235	ENSG00000272573	0.07893212953577881
chr1	110943870	110950564	ENSG00000134248	0.07894911298958981
chr3	52867136	52931578	ENSG00000248592	0.07895982859980252
chr3	52870234	52931612	ENSG00000213533	0.07896087117226791
chr12	57031958	57039798	ENSG00000110955	0.07898363515068094
chr12	56989379	57030600	ENSG00000076108	0.07898363515068094
chr3	52937587	53080766	ENSG00000163935	0.07898702174967055
chr12	53068519	53074191	ENSG00000167768	0.07908471082192836
chr12	53083409	53097247	ENSG00000189182	0.07908471082192836
chr12	54332534	54340328	ENSG00000123364	0.0790938356627309
chr12	54348617	54352740	ENSG00000123407	0.0790938356627309
chr12	52937692	52946931	ENSG00000139648	0.07911918550757384
chr12	52908358	52914471	ENSG00000186081	0.07911918550757384
chr12	52880957	52887041	ENSG00000205420	0.07911918550757384
chr12	52862299	52867569	ENSG00000170465	0.07911918550757384
chr12	52922914	52922980	ENSG00000268716	0.07911918550757384
chr5	54515441	54523143	ENSG00000234602	0.07912953206779054
chr5	54552072	54603550	ENSG00000067248	0.07912953206779054
chr5	54526979	54529508	ENSG00000152669	0.07912953206779054
chr12	53290976	53343738	ENSG00000170421	0.079220266395565
chr12	53342654	53346685	ENSG00000111057	0.079220266395565
chr3	57542002	57552571	ENSG00000174840	0.07926684987109808
chr1	111136201	111174096	ENSG00000177301	0.07929242377652192
chr1	111059838	111061797	ENSG00000143105	0.07929497235517086
chr3	55499742	55523973	ENSG00000114251	0.07931205035906161
chr3	57124009	57204334	ENSG00000144730	0.07934160323043768
chr3	57557089	57583947	ENSG00000168374	0.07941312745144011
chr1	110993821	110999976	ENSG00000143125	0.07950817442539222
chr5	54603587	54721409	ENSG00000039123	0.07951693442086763
chr3	55542335	56502391	ENSG00000187672	0.07952855803169706
chr3	57327726	57530071	ENSG00000174844	0.0796236969723588
chr3	45796941	45838027	ENSG00000163817	0.07964382377265013
chr3	57231943	57260549	ENSG00000163666	0.07965857404183206
chr3	45730547	45786916	ENSG00000211456	0.0796729204476034
chr5	57878047	58155213	ENSG00000152932	0.07972802154725254
chr3	57611183	57678816	ENSG00000174839	0.07974779567632741
chr5	57837393	57854070	ENSG00000250127	0.07977466530005699
chr5	57749808	57756087	ENSG00000145632	0.0797879054633496
chr5	57787261	57792917	ENSG00000175857	0.0797879054633496
chr1	111214309	111217655	ENSG00000177272	0.07979071030539056
chr12	53440752	53458156	ENSG00000111077	0.07979746775616114
chr12	53399941	53435993	ENSG00000063046	0.07979746775616114
chr3	57994126	58157982	ENSG00000136068	0.07982393744011265
chr12	53901639	54020199	ENSG00000170653	0.07983042087543737
chr12	53900471	54019763	ENSG00000267281	0.07983118033916832
chr5	54720681	54830878	ENSG00000067113	0.07983589583978498
chr12	54026509	54071192	ENSG00000135390	0.07983865505447725
chr12	53900473	53901422	ENSG00000139574	0.07988713413193262
chr12	53874273	53893847	ENSG00000139625	0.07988713413193262
chr12	53894704	53900215	ENSG00000139546	0.07988713413193263
chr12	54104902	54121529	ENSG00000012822	0.07988780558392879
chr3	57261764	57307496	ENSG00000157500	0.07990610119709314
chr5	54921672	55069022	ENSG00000177058	0.07991302537786768
chr12	53458387	53473204	ENSG00000167778	0.07992180486985587
chr12	53491219	53496129	ENSG00000167779	0.07994083764048912
chr12	53497301	53518322	ENSG00000167780	0.07994083764048912
chr3	54952263	55001115	ENSG00000144771	0.07997058683546633
chr5	55033844	55112985	ENSG00000152670	0.07997955233838072
chr3	57302374	57326710	ENSG00000239388	0.07998045092928574
chr3	45596885	45727830	ENSG00000144791	0.08000654832562917
chr5	55147206	55218678	ENSG00000164509	0.08001044540287264
chr12	53215193	53228079	ENSG00000185640	0.0800179890576286
chr12	53231587	53242876	ENSG00000170423	0.08001798905762861
chr12	53200332	53208335	ENSG00000170477	0.08001798905762861
chr12	53183468	53189901	ENSG00000186442	0.08001798905762861
chr12	53161938	53171129	ENSG00000185069	0.08001798905762861
chr3	59957214	59957583	ENSG00000269415	0.0800601137323602
chr12	53551446	53575135	ENSG00000139631	0.0800764977282242
chr3	54156573	55108584	ENSG00000157445	0.08012324806950091
chr12	53835524	53874946	ENSG00000197111	0.08013414648363756
chr3	57741176	57914895	ENSG00000163681	0.08014610127284136
chr5	55230922	55290821	ENSG00000134352	0.08014758514168861
chr5	55224467	55224569	ENSG00000268280	0.08014758514168861
chr12	53574483	53584596	ENSG00000139651	0.08015860899092324
chr12	53585101	53601091	ENSG00000139626	0.08015860899092324
chr12	53835388	53840429	ENSG00000205352	0.08027783068661537
chr3	69219140	69591734	ENSG00000114541	0.08029795713626109
chr3	45864807	45957534	ENSG00000163818	0.08035691325299706
chr3	48198635	48229892	ENSG00000164045	0.08046524800134618
chr3	48264836	48266981	ENSG00000164047	0.08046524800134619
chr3	50355220	50360337	ENSG00000068001	0.08047748877815451
chr3	50337319	50349812	ENSG00000114378	0.08047748877815451
chr3	50316457	50325545	ENSG00000179564	0.08047748877815451
chr3	50330261	50336899	ENSG00000186792	0.08047748877815451
chr3	50333832	50336852	ENSG00000243477	0.08047748877815451
chr3	50357457	50365682	ENSG00000114383	0.08047748877815451
chr3	50325162	50330349	ENSG00000214706	0.08047748877815451
chr3	45927995	45944667	ENSG00000173585	0.08050064728482897
chr3	45265957	45267770	ENSG00000249992	0.08052733527920389
chr3	46058515	46069234	ENSG00000173578	0.08054665380915753
chr3	50367218	50378411	ENSG00000068028	0.08058169201988932
chr3	50378540	50384283	ENSG00000004838	0.08058756304058728
chr3	50384760	50388522	ENSG00000114388	0.08058756304058728
chr8	11850691	11853821	ENSG00000205882	0.08060725635033499
chr8	11839829	11842099	ENSG00000205883	0.08060725635033501
chr8	11870544	11873043	ENSG00000255098	0.08060725635033501
chr3	45959395	46037316	ENSG00000163820	0.08064778618787569
chr3	45982424	45989845	ENSG00000172215	0.08066400660410834
chr3	50388125	50395891	ENSG00000114395	0.08071588318634315
chr3	71820806	71834357	ENSG00000163421	0.08072911296958508
chr3	45429997	45590913	ENSG00000011376	0.08074197398335453
chr3	46598887	46601178	ENSG00000268324	0.08075968368777454
chr3	46556912	46621589	ENSG00000163827	0.08076562952264862
chr3	46538980	46542439	ENSG00000163825	0.08079697242646856
chr3	46477135	46526724	ENSG00000012223	0.08079697242646856
chr3	46395224	46402419	ENSG00000121807	0.08082429875436069
chr3	46411632	46417697	ENSG00000160791	0.08082429875436069
chr3	46448653	46454488	ENSG00000121797	0.08082429875436069
chr3	50595461	50608458	ENSG00000088543	0.0808851570284133
chr3	50606582	50622366	ENSG00000114735	0.0808851570284133
chr3	50392179	50397041	ENSG00000126062	0.08091434003575577
chr3	50388322	50405354	ENSG00000272104	0.08093220985235286
chr12	53604353	53626764	ENSG00000172819	0.08098704862640867
chr3	50400232	50541675	ENSG00000007402	0.08104354011031228
chr3	46205095	46308197	ENSG00000183625	0.08107472265569118
chr3	47021172	47051193	ENSG00000160796	0.08113329126042373
chr3	47537129	47555251	ENSG00000163832	0.08113368234787097
chr3	71803200	71805647	ENSG00000170837	0.08113903679469331
chr3	46963215	47023500	ENSG00000160799	0.08114136006865429
chr3	47455202	47518616	ENSG00000114650	0.08114901385585446
chr3	46243199	46249887	ENSG00000163823	0.08114910877742919
chr3	46616044	46668033	ENSG00000241186	0.08117733410380126
chr3	50263723	50296787	ENSG00000114353	0.08120466387998088
chr3	47422500	47454931	ENSG00000076201	0.0812136159372211
chr12	53689074	53693234	ENSG00000123349	0.08122847335972624
chr12	53662082	53687427	ENSG00000135476	0.08122847335972624
chr12	53720361	53739099	ENSG00000170374	0.08122847335972624
chr12	53701239	53718648	ENSG00000094914	0.08122847335972624
chr12	53693469	53700961	ENSG00000139637	0.08122847335972624
chr3	50712671	51421629	ENSG00000088538	0.08123216217403689
chr3	46927698	46930171	ENSG00000268537	0.0812527480640041
chr3	46899361	46923659	ENSG00000160808	0.0812527480640041
chr3	46919235	46945287	ENSG00000160801	0.0812527480640041
chr3	47603728	47622282	ENSG00000114646	0.08126162325164568
chr12	53645034	53648189	ENSG00000182544	0.08129242032960195
chr12	53773959	53810230	ENSG00000185591	0.08133661091483214
chr12	53817638	53825318	ENSG00000135409	0.08133661091483214
chr5	56775845	56778636	ENSG00000169067	0.08136545996203355
chr8	10753554	11058875	ENSG00000171044	0.08146581008631948
chr5	85913720	85916779	ENSG00000127184	0.08153906635521856
chr3	46871031	46875585	ENSG00000178055	0.08154964856554128
chr3	46783581	46854048	ENSG00000188086	0.08156955627226876
chr3	46753604	46854064	ENSG00000206549	0.0815885700925307
chr3	47057918	47205457	ENSG00000181555	0.0815894329892867
chr3	50229044	50233949	ENSG00000114349	0.08160701264661424
chr3	50192477	50226508	ENSG00000001617	0.08160701264661424
chr3	48334753	48343175	ENSG00000172113	0.08160849542893214
chr3	48282589	48340743	ENSG00000164048	0.08160849542893214
chr3	48348335	48369831	ENSG00000229453	0.08161806771519992
chr3	47892181	48130769	ENSG00000047849	0.08161992155480183
